id,platform,post_id,url,tagged_account_handle,tagged_hashtags,language,author_handle,author_display_name,category,text,created_at,retrieved_at,media_json,metrics_json,raw_json,account_id,reply_to_post_id,quoted_post_id
120,x,1144327052377698304,https://x.com/USBPChief/status/1144327052377698304,,,en,USBPChief,Chief Michael W. Banks,government,"On Tues, USBP agents saved the life of a 13 y/o after he &amp; his family attempted to illegally enter the US. The teen drowned in the Rio Grande &amp; agents discovered his lifeless body after being submerged in the water for &gt; 1 min. They pulled him out &amp; performed CPR, saving his life https://t.co/LjbgmtfoZP",Thu Jun 27 19:30:04 +0000 2019,2026-02-03T18:42:21.731559+00:00,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1144327014385639425/pu/img/mE1DZSjzM1xfIwhe.jpg"", ""type"": ""photo""}]","{""favorite_count"": 10965, ""retweet_count"": 4387, ""reply_count"": 1008, ""quote_count"": 838, ""bookmark_count"": 40, ""views"": null}","{""created_at"": ""Thu Jun 27 19:30:04 +0000 2019"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/ext_tw_video_thumb/1144327014385639425/pu/img/mE1DZSjzM1xfIwhe.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 10965, ""bookmark_count"": 40, ""quote_count"": 838, ""reply_count"": 1008, ""retweet_count"": 4387, ""text"": ""On Tues, USBP agents saved the life of a 13 y/o after he &amp; his family attempted to illegally enter the US. The teen drowned in the Rio Grande &amp; agents discovered his lifeless body after being submerged in the water for &gt; 1 min. They pulled him out &amp; performed CPR, saving his life https://t.co/LjbgmtfoZP"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""790928380845776896"", ""id"": ""1144327052377698304"", ""conversation_id"": ""1144327052377698304"", ""source"": ""<a href=\""https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/USBPChief/status/1144327052377698304""}",5,,
121,x,1932892729236717944,https://x.com/USBPChief/status/1932892729236717944,,,en,USBPChief,Chief Michael W. Banks,government,"When they run, we chase. When they hide, we find them. https://t.co/gk00LDvooU",Wed Jun 11 20:08:32 +0000 2025,2026-02-03T18:42:21.731582+00:00,"[{""url"": ""https://pbs.twimg.com/amplify_video_thumb/1932892502169698304/img/4iXfoDQo-o8anCxI.jpg"", ""type"": ""photo""}]","{""favorite_count"": 13626, ""retweet_count"": 1198, ""reply_count"": 453, ""quote_count"": 97, ""bookmark_count"": 433, ""views"": ""312289""}","{""created_at"": ""Wed Jun 11 20:08:32 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/amplify_video_thumb/1932892502169698304/img/4iXfoDQo-o8anCxI.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 13626, ""bookmark_count"": 433, ""quote_count"": 97, ""reply_count"": 453, ""retweet_count"": 1198, ""text"": ""When they run, we chase. When they hide, we find them. https://t.co/gk00LDvooU"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""790928380845776896"", ""id"": ""1932892729236717944"", ""conversation_id"": ""1932892729236717944"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""312289"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/USBPChief/status/1932892729236717944""}",5,,
122,x,1934972535747092950,https://x.com/USBPChief/status/1934972535747092950,,,en,USBPChief,Chief Michael W. Banks,government,We show up. We stand firm. We carry out the mission—despite the noise. https://t.co/paHhMoY98C,Tue Jun 17 13:52:57 +0000 2025,2026-02-03T18:42:21.731610+00:00,"[{""url"": ""https://pbs.twimg.com/amplify_video_thumb/1934972335217422336/img/ItNzEjcT0dh7bAet.jpg"", ""type"": ""photo""}]","{""favorite_count"": 13618, ""retweet_count"": 2262, ""reply_count"": 629, ""quote_count"": 159, ""bookmark_count"": 395, ""views"": ""280583""}","{""created_at"": ""Tue Jun 17 13:52:57 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/amplify_video_thumb/1934972335217422336/img/ItNzEjcT0dh7bAet.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 13618, ""bookmark_count"": 395, ""quote_count"": 159, ""reply_count"": 629, ""retweet_count"": 2262, ""text"": ""We show up. We stand firm. We carry out the mission—despite the noise. https://t.co/paHhMoY98C"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""790928380845776896"", ""id"": ""1934972535747092950"", ""conversation_id"": ""1934972535747092950"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""280583"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/USBPChief/status/1934972535747092950""}",5,,
123,x,1256377450273136641,https://x.com/USBPChief/status/1256377450273136641,,,en,USBPChief,Chief Michael W. Banks,government,"Border Security is National Security

Today, we completed a 15 mile section of border wall system in El Centro Sector that will provide much needed infrastructure to help USBP agents secure the border.

Learn more about the border wall system by visiting https://t.co/1P24vPbOcu https://t.co/04P67IfOZl",Sat May 02 00:18:21 +0000 2020,2026-02-03T18:42:21.731636+00:00,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1256377360837947395/pu/img/cZYe3BzaW9WQfNuv.jpg"", ""type"": ""photo""}]","{""favorite_count"": 9970, ""retweet_count"": 2657, ""reply_count"": 839, ""quote_count"": 457, ""bookmark_count"": 44, ""views"": null}","{""created_at"": ""Sat May 02 00:18:21 +0000 2020"", ""attached_urls"": [""http://cbp.gov/borderwallsystem""], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/ext_tw_video_thumb/1256377360837947395/pu/img/cZYe3BzaW9WQfNuv.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 9970, ""bookmark_count"": 44, ""quote_count"": 457, ""reply_count"": 839, ""retweet_count"": 2657, ""text"": ""Border Security is National Security\n\nToday, we completed a 15 mile section of border wall system in El Centro Sector that will provide much needed infrastructure to help USBP agents secure the border.\n\nLearn more about the border wall system by visiting https://t.co/1P24vPbOcu https://t.co/04P67IfOZl"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""790928380845776896"", ""id"": ""1256377450273136641"", ""conversation_id"": ""1256377450273136641"", ""source"": ""<a href=\""https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>"", ""views"": null, ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/USBPChief/status/1256377450273136641""}",5,,
124,x,1636091215035629570,https://x.com/USBPChief/status/1636091215035629570,,,en,USBPChief,Chief Michael W. Banks,government,"Today, I testified before the Committee on Homeland Security &amp; it was alleged that Agents found an explosive device near the border. During a Jan. briefing, leadership was notified that Agents found a duct-taped ball filled with sand that wasn't deemed a threat to agents/public. https://t.co/SXV9qK8uo1",Wed Mar 15 19:45:17 +0000 2023,2026-02-03T18:42:21.731657+00:00,"[{""url"": ""https://pbs.twimg.com/media/FrSQSjvXgAYOocs.png"", ""type"": ""photo""}]","{""favorite_count"": 10112, ""retweet_count"": 2377, ""reply_count"": 764, ""quote_count"": 796, ""bookmark_count"": 159, ""views"": ""3946924""}","{""created_at"": ""Wed Mar 15 19:45:17 +0000 2023"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/FrSQSjvXgAYOocs.png""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 10112, ""bookmark_count"": 159, ""quote_count"": 796, ""reply_count"": 764, ""retweet_count"": 2377, ""text"": ""Today, I testified before the Committee on Homeland Security &amp; it was alleged that Agents found an explosive device near the border. During a Jan. briefing, leadership was notified that Agents found a duct-taped ball filled with sand that wasn't deemed a threat to agents/public. https://t.co/SXV9qK8uo1"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""790928380845776896"", ""id"": ""1636091215035629570"", ""conversation_id"": ""1636091215035629570"", ""source"": ""<a href=\""https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>"", ""views"": ""3946924"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/USBPChief/status/1636091215035629570""}",5,,
125,x,1931459382400688168,https://x.com/USBPChief/status/1931459382400688168,,,en,USBPChief,Chief Michael W. Banks,government,UPDATE: Several arrests have already been made for assault on a federal agent. ANY attack on our agents or officers will not be tolerated. You will be arrested and federally prosecuted. https://t.co/wo7WIIZGxx,Sat Jun 07 21:12:56 +0000 2025,2026-02-03T18:42:21.731676+00:00,"[{""url"": ""https://pbs.twimg.com/media/Gs3sEdzW0AAi4hA.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/Gs3sEd3XoAAL0Y0.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/Gs3sEd2W0AAk2PP.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/Gs3sEdzXIAAiZ67.jpg"", ""type"": ""photo""}]","{""favorite_count"": 10465, ""retweet_count"": 1692, ""reply_count"": 880, ""quote_count"": 170, ""bookmark_count"": 301, ""views"": ""958453""}","{""created_at"": ""Sat Jun 07 21:12:56 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/media/Gs3sEdzW0AAi4hA.jpg"", ""https://pbs.twimg.com/media/Gs3sEd3XoAAL0Y0.jpg"", ""https://pbs.twimg.com/media/Gs3sEd2W0AAk2PP.jpg"", ""https://pbs.twimg.com/media/Gs3sEdzXIAAiZ67.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 10465, ""bookmark_count"": 301, ""quote_count"": 170, ""reply_count"": 880, ""retweet_count"": 1692, ""text"": ""UPDATE: Several arrests have already been made for assault on a federal agent. ANY attack on our agents or officers will not be tolerated. You will be arrested and federally prosecuted. https://t.co/wo7WIIZGxx"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""790928380845776896"", ""id"": ""1931459382400688168"", ""conversation_id"": ""1931459382400688168"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""958453"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/USBPChief/status/1931459382400688168""}",5,,
126,x,1982472260448288838,https://x.com/USBPChief/status/1982472260448288838,,,en,USBPChief,Chief Michael W. Banks,government,"BOOM! Progress in motion in San Diego!
Making way for the next phase of wall panel installation. 🏗️ https://t.co/iv4cNYa9Ic",Sun Oct 26 15:39:54 +0000 2025,2026-02-03T18:42:21.731697+00:00,"[{""url"": ""https://pbs.twimg.com/amplify_video_thumb/1982472210544578560/img/PjwSr1rxmt96onZJ.jpg"", ""type"": ""photo""}]","{""favorite_count"": 8052, ""retweet_count"": 1485, ""reply_count"": 235, ""quote_count"": 57, ""bookmark_count"": 98, ""views"": ""72410""}","{""created_at"": ""Sun Oct 26 15:39:54 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": [""https://pbs.twimg.com/amplify_video_thumb/1982472210544578560/img/PjwSr1rxmt96onZJ.jpg""], ""tagged_users"": [], ""tagged_hashtags"": [], ""favorite_count"": 8052, ""bookmark_count"": 98, ""quote_count"": 57, ""reply_count"": 235, ""retweet_count"": 1485, ""text"": ""BOOM! Progress in motion in San Diego!\nMaking way for the next phase of wall panel installation. 🏗️ https://t.co/iv4cNYa9Ic"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""790928380845776896"", ""id"": ""1982472260448288838"", ""conversation_id"": ""1982472260448288838"", ""source"": ""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>"", ""views"": ""72410"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/USBPChief/status/1982472260448288838""}",5,,
127,x,1953157420412264507,https://x.com/HSI_HQ/status/1953157420412264507,"[""ERODenver""]",,en,HSI_HQ,Homeland Security Investigations,government,"RT @ERODenver: Jose Mendez-Chavez

Wanted for attempted assault of a federal officer

🔍Last seen in Colorado Springs, July 31

Report infor…",Wed Aug 06 18:13:11 +0000 2025,2026-02-03T18:42:49.662702+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 408, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": ""10""}","{""created_at"": ""Wed Aug 06 18:13:11 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""ERODenver""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 408, ""text"": ""RT @ERODenver: Jose Mendez-Chavez\n\nWanted for attempted assault of a federal officer\n\n🔍Last seen in Colorado Springs, July 31\n\nReport infor…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1339943881027313666"", ""id"": ""1953157420412264507"", ""conversation_id"": ""1953157420412264507"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""10"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/HSI_HQ/status/1953157420412264507""}",6,,
128,x,1918460026999718083,https://x.com/HSI_HQ/status/1918460026999718083,"[""ICEgov""]",,en,HSI_HQ,Homeland Security Investigations,government,"RT @ICEgov: LOS ANGELES — ICE Homeland Security Investigations needs help locating Mohammad Khair Hasan Mohammad Dabous.
🔎Dabous, a Jordani…",Sat May 03 00:18:08 +0000 2025,2026-02-03T18:42:49.663090+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 4527, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": ""3""}","{""created_at"": ""Sat May 03 00:18:08 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""ICEgov""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 4527, ""text"": ""RT @ICEgov: LOS ANGELES — ICE Homeland Security Investigations needs help locating Mohammad Khair Hasan Mohammad Dabous.\n🔎Dabous, a Jordani…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1339943881027313666"", ""id"": ""1918460026999718083"", ""conversation_id"": ""1918460026999718083"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""3"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/HSI_HQ/status/1918460026999718083""}",6,,
129,x,1917675098162479289,https://x.com/HSI_HQ/status/1917675098162479289,"[""ICEgov""]",,en,HSI_HQ,Homeland Security Investigations,government,"RT @ICEgov: We notified three Colorado businesses of our intent to issue significant fines due to illegal alien employment violations:

🏢 C…",Wed Apr 30 20:19:06 +0000 2025,2026-02-03T18:42:49.663118+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 1883, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": ""1""}","{""created_at"": ""Wed Apr 30 20:19:06 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""ICEgov""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 1883, ""text"": ""RT @ICEgov: We notified three Colorado businesses of our intent to issue significant fines due to illegal alien employment violations:\n\n🏢 C…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1339943881027313666"", ""id"": ""1917675098162479289"", ""conversation_id"": ""1917675098162479289"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""1"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/HSI_HQ/status/1917675098162479289""}",6,,
130,x,1917635896859582584,https://x.com/HSI_HQ/status/1917635896859582584,"[""ICEgov""]",,en,HSI_HQ,Homeland Security Investigations,government,"RT @ICEgov: FIRST 💯 DAYS: Protecting American Business

ICE HSI arrested 1,000+ illegal workers and proposed $1M+ in fines against business…",Wed Apr 30 17:43:20 +0000 2025,2026-02-03T18:42:49.663140+00:00,[],"{""favorite_count"": 0, ""retweet_count"": 96, ""reply_count"": 0, ""quote_count"": 0, ""bookmark_count"": 0, ""views"": ""1""}","{""created_at"": ""Wed Apr 30 17:43:20 +0000 2025"", ""attached_urls"": [], ""attached_urls2"": null, ""attached_media"": null, ""tagged_users"": [""ICEgov""], ""tagged_hashtags"": [], ""favorite_count"": 0, ""bookmark_count"": 0, ""quote_count"": 0, ""reply_count"": 0, ""retweet_count"": 96, ""text"": ""RT @ICEgov: FIRST 💯 DAYS: Protecting American Business\n\nICE HSI arrested 1,000+ illegal workers and proposed $1M+ in fines against business…"", ""is_quote"": false, ""is_retweet"": false, ""language"": ""en"", ""user_id"": ""1339943881027313666"", ""id"": ""1917635896859582584"", ""conversation_id"": ""1917635896859582584"", ""source"": ""<a href=\""https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>"", ""views"": ""1"", ""in_reply_to_status_id"": null, ""quoted_status_id"": null, ""url"": ""https://x.com/HSI_HQ/status/1917635896859582584""}",6,,
